host_id,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,availability_365
1939728,1,30,0,99,3,4,335
1947974,2,94,0,75,1,59,0
1960128,2,95,2,45,1,8,364
1960189,0,96,1,159,2,106,34
1303029,1,7,0,104,2,133,147
1965972,1,43,1,225,4,27,169
1968502,1,64,0,100,5,61,188
1651591,0,20,0,90,2,2,89
1947974,2,94,0,75,1,16,189
1981742,1,2,1,135,5,38,253
70234,1,8,0,125,1,25,311
1982209,1,19,1,225,3,93,0
1985717,1,2,0,85,3,6,363
325790,1,28,1,200,7,30,224
1989327,0,10,1,250,3,17,5
1996265,1,23,0,90,10,67,301
2005740,1,28,1,300,4,19,84
2010724,1,4,0,125,3,74,212
1386983,1,1,0,145,3,165,181
2013117,1,19,1,147,2,16,0
242506,0,12,0,123,3,269,158
2017752,0,17,1,88,3,243,217
2018042,2,25,1,215,2,59,335
2020431,1,27,1,225,3,134,231
1952186,0,12,1,145,3,7,270
2015914,0,21,0,75,3,112,330
520189,0,24,1,229,2,92,321
2010724,1,4,0,100,3,67,345
405225,0,82,1,75,2,8,2
2047776,1,64,1,225,2,244,252
1697784,0,12,0,120,6,62,15
2050338,0,15,1,160,5,125,169
2051961,0,6,1,95,5,9,0
1286417,0,12,0,119,3,137,296
2058589,1,1,1,275,2,16,167
2059155,1,43,1,160,1,36,365
319077,0,3,1,500,1,54,365
2050328,1,19,1,175,14,1,0
2714164,0,20,1,87,6,39,258
119588,0,16,1,160,1,145,257
626289,1,19,0,125,3,28,364
2085639,0,6,1,90,2,206,236
2087636,1,23,1,200,7,4,0
2111060,1,7,0,99,1,134,265
2103888,1,1,1,325,2,197,207
2076827,1,11,1,129,7,5,0
2116807,0,97,1,190,4,8,0
2128778,0,15,0,55,2,62,57
820046,1,30,0,60,2,13,0
2141109,1,8,1,250,1,8,0
361855,1,30,1,275,3,50,277
644941,0,29,1,125,4,41,10
1906804,0,70,1,70,4,40,273
2117078,0,34,1,138,3,106,189
2164138,1,43,1,265,4,33,0
2164452,1,28,0,145,5,2,365
2165711,1,43,1,208,6,100,310
2168251,0,12,1,200,3,16,291
2168468,1,19,0,110,2,64,74
200243,1,2,0,58,1,17,289
2169825,1,2,0,55,2,7,0
2175110,1,19,1,350,5,4,0
2177462,0,24,1,150,3,87,73
1655939,2,44,1,77,3,289,85
793225,1,14,1,125,9,10,0
2204078,1,8,1,395,14,39,50
2206506,0,6,1,189,7,7,303
420542,4,98,0,49,1,23,333
2216673,1,8,1,90,4,22,239
1109143,1,26,0,100,1,1,6
242506,0,12,1,299,2,5,0
1267021,2,83,0,75,5,30,180
1267021,2,83,0,69,7,55,318
124357,0,12,0,90,1,155,328
2229582,1,2,0,94,1,95,18
2233165,0,17,0,80,2,118,353
1812871,4,99,1,100,5,82,63
2219255,0,100,0,39,5,105,34
2237267,1,8,1,250,3,73,284
9647066,0,79,0,55,7,28,333
2246071,0,0,1,200,1,3,0
2248545,0,17,1,142,3,120,222
137814,0,3,0,70,2,339,333
2107905,0,20,1,260,2,7,0
2252261,1,23,1,225,4,13,195
2257289,1,2,0,65,1,3,0
1385575,1,19,1,239,2,67,78
2265389,1,18,1,50,2,123,21
2265770,1,2,0,65,4,109,0
2267508,1,14,1,139,4,23,0
2267864,1,11,1,174,2,269,167
1594083,1,11,1,315,3,7,0
2270183,1,2,0,75,3,36,47
2275829,1,19,1,210,1,178,0
2268393,0,12,0,55,4,132,195
346366,0,12,1,229,3,12,319
2282355,1,28,1,150,2,23,0
2287727,1,26,1,129,2,47,177
128890,1,2,1,100,8,8,0
2286224,0,12,1,200,3,17,67
2298239,1,23,0,89,5,4,0
1530310,0,6,0,65,7,2,0
2065453,0,15,1,68,2,35,0
815977,0,12,1,235,3,108,144
2316542,0,6,1,100,3,182,220
282315,1,23,1,311,3,31,28
2321321,2,46,2,39,1,454,353
2321870,1,11,0,100,2,199,19
2332430,1,23,1,210,1,230,319
2120259,0,15,0,55,4,101,170
2334269,1,101,0,65,2,8,0
2339722,1,77,1,500,10,3,0
2220859,0,6,1,145,14,3,0
2147438,0,24,0,110,4,12,330
2341078,1,8,1,180,5,13,0
1689040,0,29,1,115,2,10,0
2347382,2,25,0,70,1,144,340
2348973,0,12,1,155,5,10,0
2355439,0,79,1,100,2,17,0
2363997,1,19,1,155,6,17,0
277379,1,2,0,85,1,439,238
2368753,1,60,0,80,4,48,96
2368133,1,26,1,135,3,134,236
2371814,0,33,1,150,6,2,0
1130454,1,14,1,380,3,16,0
1708956,0,13,1,450,2,31,30
2374190,2,39,0,80,3,1,330
2377104,0,12,1,225,2,338,225
2361715,1,8,0,99,3,117,0
2382189,1,23,1,125,1,261,212
2389885,0,13,0,100,2,112,12
1539749,0,6,0,55,2,22,297
1492619,1,102,1,328,2,319,112
2393537,0,12,1,142,7,69,261
2397411,0,3,1,350,4,10,0
2306962,0,17,1,300,2,24,23
2407024,0,12,1,225,7,13,0
619154,0,79,1,92,2,58,0
864370,1,19,1,185,2,62,0
2420670,0,12,1,226,3,203,38
1027283,0,79,0,50,2,33,20
2423067,1,4,0,80,3,47,0
2424873,1,1,1,99,14,30,317
2427385,0,16,1,68,3,2,0
2427868,0,29,0,102,2,121,361
2429432,0,16,1,220,3,27,68
1995093,1,8,1,199,3,24,0
2431528,1,9,1,165,5,22,316
2436633,1,9,1,150,2,162,231
1407251,0,34,1,385,1,66,363
1527535,1,27,1,499,2,63,26
2446219,2,103,0,85,1,219,305
2389885,0,13,1,160,4,2,34
2450665,0,10,1,249,3,12,26
2455462,0,34,0,80,2,35,189
2426779,0,12,0,120,1,124,292
2459648,4,69,0,35,7,2,90
2462260,0,82,1,169,4,63,323
1336370,1,19,1,220,4,162,341
2206506,0,6,0,85,3,103,344
2472680,0,12,0,90,4,219,30
1490833,1,8,0,99,1,280,246
48599,1,14,2,50,1,61,0
2478675,0,24,0,46,1,184,362
2100968,0,10,1,325,3,116,203
2483236,3,104,0,68,2,11,88
2483293,1,27,1,198,3,9,0
2483766,0,6,1,100,5,4,0
2484383,0,12,1,175,2,15,64
2484654,1,11,1,130,4,22,77
471928,1,52,1,180,3,18,0
2487309,0,29,1,209,3,56,160
2487319,1,8,1,150,4,2,141
2356449,1,23,1,104,3,57,6
2490471,1,19,1,175,4,13,0
2490915,1,28,0,80,1,1,0
167417,0,21,0,68,2,37,23
2267153,1,19,0,72,5,451,13
2349977,1,19,1,150,7,19,24
2001830,4,105,0,45,3,190,329
1539749,0,6,0,49,2,46,301
2472305,0,22,1,349,1,169,344
2513726,1,8,1,185,2,165,259
2515124,1,26,1,145,3,2,0
2519356,0,12,1,96,3,1,0
1840766,0,21,1,120,5,3,0
2521848,1,19,1,160,1,15,0
2521513,0,32,1,800,3,60,67
2522854,0,15,1,349,2,320,260
2396295,2,25,1,350,2,182,272
2530670,0,38,1,350,2,134,56
2096690,0,6,1,150,10,10,185
2538544,1,14,1,200,1,60,260
2542895,1,14,1,130,5,9,0
2543761,0,12,1,150,3,1,0
696306,0,0,1,90,10,33,269
2438262,0,12,0,95,1,10,0
1497427,1,28,0,82,3,10,251
2155832,1,2,1,90,4,266,150
1366310,2,31,0,75,2,251,317
2562882,0,3,1,160,14,3,0
2563132,1,2,0,115,7,8,178
2440317,0,10,0,150,4,5,0
1720619,0,12,0,89,4,160,23
2389494,2,87,1,69,5,5,4
1413546,1,14,0,170,2,183,254
2572253,0,10,1,375,5,19,43
62508,1,19,1,118,3,141,13
184883,1,14,1,135,6,42,170
2556498,4,80,1,250,3,119,339
787204,0,20,1,200,7,20,365
1104814,1,64,1,150,5,5,0
2582890,1,4,0,50,2,16,60
2492286,1,2,1,100,2,24,0
2589521,1,50,1,265,3,26,341
17985,0,79,0,36,10,5,44
2604437,1,8,1,250,4,2,0
2605064,1,2,1,220,3,194,338
263510,1,8,0,93,14,88,176
1816331,0,15,1,275,5,2,357
2495836,0,12,1,450,2,11,0
1445298,0,24,1,80,7,23,20
683230,1,52,0,295,5,103,350
2617850,0,12,1,280,7,82,41
367815,0,6,1,175,3,18,0
2624738,1,14,1,225,4,153,205
2426404,1,14,1,230,6,6,0
598770,0,29,0,90,7,43,38
2630351,1,8,1,102,3,36,21
2635819,0,21,0,59,10,19,0
2644519,1,19,1,195,2,160,68
2645592,2,56,1,150,3,74,365
512878,1,30,1,170,1,47,17
2640100,1,7,1,217,2,43,0
2653648,1,2,1,185,1,102,91
2656413,1,53,0,58,6,18,0
1879389,0,12,1,189,4,33,1
1846051,1,7,1,195,3,22,59
865264,2,44,1,110,5,107,276
534328,1,52,0,79,4,87,30
2676438,1,28,1,110,10,16,0
746552,0,3,0,200,3,2,365
1785800,0,24,0,69,4,19,43
2680820,2,37,0,55,1,474,332
2687009,0,32,1,135,4,5,0
1792568,1,43,1,500,2,63,79
2694451,0,3,1,135,3,28,211
2702563,1,19,1,90,2,5,0
2684478,1,28,1,160,4,16,0
2707053,1,8,1,210,3,25,347
2277487,1,14,1,399,3,15,0
2712998,1,23,1,300,1,45,111
2715012,0,15,1,185,1,215,348
2518984,1,2,1,220,3,33,174
2261381,0,29,1,121,2,46,0
567226,1,18,1,120,10,25,129
2647043,0,16,0,152,2,23,365
1267900,0,34,1,250,2,57,25
1925503,1,19,0,99,6,80,0
2740824,0,20,1,104,11,22,0
2750389,0,20,1,120,5,40,0
2753256,1,19,1,295,3,85,261
2755668,0,33,1,90,4,1,0
2770788,1,11,1,197,14,29,0
2770985,1,52,1,145,5,1,0
2378357,1,14,0,125,2,42,172
2775674,1,7,1,190,1,195,69
2777672,1,8,2,76,2,158,324
532819,0,6,0,50,2,1,0
2786764,1,19,0,107,1,115,85
2788488,0,6,1,80,4,42,245
2790324,0,6,1,150,5,3,0
627217,1,19,1,151,2,214,256
2805772,0,13,1,130,2,11,0
2806561,0,15,1,180,2,221,264
1141935,0,15,0,95,1,123,359
2270624,1,2,0,79,1,132,335
38513,0,54,1,133,4,104,338
2828813,0,12,0,120,2,143,102
426725,1,7,1,165,3,25,0
2837527,1,8,1,165,4,4,0
2841175,1,19,1,100,5,6,0
2841374,0,15,0,80,7,10,365
2847655,0,16,1,159,2,4,0
2851409,0,10,0,50,2,201,54
2311767,1,4,0,75,2,51,77
2861848,0,20,0,150,2,28,72
2861854,2,106,1,92,1,55,8
2712129,0,20,0,75,5,1,0
2874587,0,33,1,115,4,61,15
2878358,1,7,0,120,2,67,179
2886652,0,15,1,195,2,160,255
2888900,0,20,1,175,3,102,215
311286,0,15,0,80,2,5,311
2897835,0,12,0,48,5,1,0
2897329,1,11,1,200,7,34,217
807642,0,67,0,72,1,61,335
1345769,1,2,0,75,5,46,343
1523018,1,27,0,125,1,132,365
2919467,1,77,0,229,1,62,36
2920855,0,32,1,175,10,8,0
2932668,0,6,1,140,3,16,0
2926404,0,6,0,54,2,19,220
2926593,2,44,1,75,2,17,0
2927446,1,28,1,110,7,12,0
2929585,1,5,1,165,1,321,185
2929756,1,18,0,55,4,160,79
2929756,1,18,0,55,4,142,179
2934010,1,11,1,300,1,5,0
2937468,1,14,1,275,6,61,69
898980,0,12,0,77,3,5,0
2648088,0,32,1,129,1,109,261
2954200,2,39,0,100,3,28,188
2954680,0,16,1,120,4,14,0
2960326,0,12,1,500,2,250,307
2965915,1,8,1,179,4,12,11
2966937,0,3,1,149,2,20,4
1036617,0,12,1,180,14,27,312
210746,0,29,0,100,2,73,257
2973437,0,38,1,180,3,2,0
2640845,0,20,1,128,5,38,20
2233907,0,29,1,260,14,5,0
2316922,0,16,0,65,3,31,22
177724,1,28,1,200,2,17,0
3002643,1,7,1,249,3,35,38
2874433,1,4,1,120,7,149,16
3019795,0,29,1,125,5,7,0
3647,2,81,1,99,3,48,301
3024659,0,21,1,115,3,54,3
2992042,0,34,1,198,2,103,299
3029414,1,19,1,199,3,243,142
3039868,1,8,0,125,3,93,58
2518984,1,2,1,80,2,54,193
10889,0,12,1,250,3,25,188
92451,0,29,1,200,4,11,0
3069794,0,6,0,65,3,5,341
2957827,1,7,0,90,2,28,358
3097033,1,2,1,136,2,15,6
1974637,0,12,1,400,3,2,83
3102648,0,24,1,125,4,40,29
3114411,1,19,1,165,7,57,32
3119145,1,2,1,105,14,6,0
3120156,1,7,1,148,4,57,0
2397437,0,13,1,120,3,22,189
3129020,1,68,1,99,8,6,0
834185,1,19,1,175,1,17,0
155163,0,12,0,85,2,14,0
3130534,1,28,0,80,1,160,319
3129017,0,6,1,119,2,85,338
1568517,2,25,0,89,1,165,50
2354167,1,27,2,195,2,13,0
3158530,1,52,1,225,4,51,172
1215949,0,12,1,165,2,179,0
3033622,0,17,0,60,2,206,86
8425,1,11,1,165,5,4,87
1363434,0,21,0,80,14,2,67
3179968,2,39,0,52,3,1,0
3181665,1,64,1,160,4,2,0
1182294,0,15,1,110,5,3,15
1583594,1,8,0,60,2,19,0
1483081,3,108,1,299,3,59,245
3194190,1,19,1,200,6,1,128
3198479,1,11,1,700,5,1,365
3199395,0,36,0,120,3,254,271
3201337,1,4,0,65,2,129,32
81335,1,8,1,150,5,8,0
400262,1,18,0,60,2,261,156
3225114,0,12,0,350,2,3,365
15523,3,55,0,71,2,23,352
195137,1,2,1,433,5,108,318
1223359,1,2,0,79,3,9,329
2494666,1,7,0,140,2,248,0
3233986,2,56,0,61,4,107,335
1740784,1,1,0,100,3,41,0
3235547,1,64,1,250,4,43,347
352230,1,2,0,145,3,39,44
147388,0,6,2,45,4,31,0
415660,0,12,0,73,6,6,310
3245898,0,29,1,150,3,18,68
3247050,1,19,1,150,1,11,0
672510,1,68,0,65,4,161,182
62583,0,12,1,195,1,39,270
3262771,0,15,1,90,7,2,0
3272526,1,27,1,595,5,59,169
468752,1,68,0,109,1,323,276
3274376,0,3,1,200,3,56,365
1242765,1,8,1,349,3,58,341
3291022,1,19,1,99,3,10,0
3293368,1,7,1,160,2,83,105
3298062,1,9,1,149,4,12,203
326329,0,15,1,60,3,1,0
3301845,1,1,1,285,7,10,0
3180741,0,0,0,72,1,48,312
414627,0,96,1,200,3,15,0
3312204,1,28,0,79,1,347,247
3315563,1,8,1,197,1,108,269
3317183,0,6,1,75,3,163,218
3319410,1,68,1,127,3,182,264
3320650,1,4,0,110,1,37,365
3323929,2,44,0,69,1,30,0
3166753,1,7,1,99,3,46,31
270064,0,12,1,139,2,211,19
3330459,1,8,0,113,1,93,2
3341426,1,14,1,250,2,10,0
3351317,1,26,1,295,4,72,122
1139222,1,7,1,220,2,18,0
2490963,1,19,0,75,5,6,0
3370705,0,12,1,199,4,78,65
3376141,1,14,1,200,3,17,5
3377231,0,22,1,140,4,15,365
3383354,1,18,0,50,7,1,0
3363720,0,21,0,45,5,69,223
3392287,1,4,0,108,3,161,24
3363720,0,21,0,42,5,70,236
1709717,1,28,1,141,2,46,346
3411621,0,13,1,355,5,19,301
3317183,0,6,1,80,3,162,249
2219255,0,100,0,250,2,70,0
3425965,2,44,0,75,14,11,332
3432742,1,11,0,88,2,2,348
1465539,1,26,0,65,5,39,318
27848,2,46,0,58,2,56,365
3458785,2,49,1,75,3,1,0
3404680,2,56,0,100,2,35,144
3462232,1,23,0,167,5,32,341
2675998,2,44,0,65,2,1,0
2777672,1,8,0,95,2,211,126
3375455,3,109,0,54,2,48,232
3475005,0,35,1,89,2,219,319
3392287,1,4,0,92,3,218,12
3480879,1,14,1,199,6,40,0
1397883,1,11,1,179,14,37,284
3447309,1,2,0,55,3,66,13
1360296,0,70,0,35,3,13,2
3502638,1,28,0,250,1,60,148
62855,0,3,1,249,4,19,362
2446219,2,103,0,62,1,296,234
475916,1,8,0,119,1,96,0
3540041,0,10,1,179,2,77,0
66329,0,13,1,220,1,115,96
743742,0,12,1,198,1,294,233
3530446,0,15,1,155,3,66,309
2172525,0,12,1,199,7,4,0
284224,1,19,1,95,3,39,15
570988,0,16,1,550,4,173,258
3531317,0,21,0,60,2,295,210
3538661,0,12,1,380,4,62,170
3541525,0,21,0,84,2,138,225
3558158,0,13,1,134,2,119,0
2195782,0,6,0,68,5,8,281
3228992,0,16,1,150,5,1,27
1372779,1,8,1,100,3,89,0
3576466,1,7,0,75,2,176,23
3569392,1,1,0,120,4,31,0
3577509,0,6,1,85,4,239,1
3577848,1,18,1,55,2,79,3
1746432,1,64,0,95,10,13,51
3579337,1,14,0,72,14,11,297
2994135,0,36,0,69,2,13,0
279845,0,29,0,78,4,190,188
3587751,0,12,1,220,1,404,341
2495668,1,27,1,230,2,27,101
3595395,0,6,1,150,4,79,246
3598306,0,13,0,80,2,14,364
240471,0,12,0,150,3,32,365
3605606,0,16,1,150,3,76,266
3606458,1,8,1,900,1,7,365
3597177,1,19,1,130,7,11,0
1785800,0,24,0,70,5,18,365
3621183,2,31,1,120,3,60,281
839679,0,12,0,69,3,2,284
3636235,1,19,1,399,7,104,42
1507336,1,2,1,299,3,6,348
315918,1,8,0,100,3,326,90
1444304,1,23,1,175,5,56,263
283215,0,20,1,330,3,51,19
3642625,1,14,1,425,5,7,0
3662459,1,19,1,240,5,86,344
3666608,0,33,0,210,2,75,309
3672774,0,3,1,175,1,363,323
3675389,0,12,0,85,2,146,46
3621183,2,31,1,120,3,51,253
3621183,2,31,1,120,3,55,289
3597769,0,6,0,75,5,1,0
3578480,1,11,1,495,3,29,22
1002452,0,12,0,65,14,30,38
3684360,4,69,0,39,2,169,306
2055073,0,13,1,93,4,1,0
216191,0,12,0,146,2,8,88
3711499,0,15,1,120,3,12,15
3715319,1,2,0,79,3,19,365
3717536,0,15,1,100,5,9,0
3718361,1,8,0,120,1,5,0
3726131,1,2,1,150,5,17,36
3726366,1,19,1,144,4,70,198
3730928,1,2,1,350,1,1,0
3597769,0,6,0,85,5,1,189
3737582,1,8,1,195,3,17,26
3390362,1,28,1,200,2,59,0
3738130,1,23,1,169,5,62,249
297176,1,2,0,95,10,6,63
3750402,1,50,1,375,2,33,346
3752523,0,15,1,168,2,158,253
3759301,0,15,1,50,4,8,220
1869332,0,12,0,129,2,129,36
3641304,2,56,1,245,6,1,164
417504,0,20,1,199,3,50,47
417504,0,20,1,199,3,116,36
3772684,0,12,0,99,6,89,89
3493470,0,32,1,160,1,17,0
3778274,0,12,0,65,2,164,0
1601416,1,2,0,70,7,67,0
3779334,1,2,0,80,1,135,365
3787686,0,111,0,70,1,139,364
73549,1,11,1,200,2,23,0
3798686,0,79,0,66,3,51,329
3805320,1,28,1,200,3,203,260
3398752,0,12,0,95,2,164,93
3805397,1,14,1,140,1,6,0
3813161,1,2,0,65,1,327,287
3815537,1,1,1,106,7,10,0
3771963,1,19,1,249,2,111,28
3839667,1,19,1,120,7,6,0
3842134,0,20,0,52,5,35,1
3847832,0,12,2,195,2,80,364
1360198,3,86,1,625,4,1,335
1486623,2,25,0,55,7,39,46
570882,0,21,0,50,2,27,2
1406458,1,77,1,210,14,10,0
1099464,1,19,1,133,2,1,50
3880974,1,11,1,350,1,237,0
3131199,1,77,1,259,2,20,17
3883580,1,18,0,97,7,2,87
132132,1,64,1,199,7,66,142
3889339,1,45,1,125,2,7,358
3889383,0,13,1,100,1,273,45
2219255,0,100,0,39,5,60,34
192750,1,2,1,150,1,2,0
3906249,1,1,1,170,7,83,203
1483464,1,53,1,199,3,219,212
3920265,0,16,0,125,3,270,300
3920522,1,14,0,155,5,18,90
3801683,1,68,0,120,4,132,267
3011406,0,12,1,220,3,151,115
160565,0,6,1,90,1,3,0
2293050,0,15,0,61,2,167,320
3665794,1,19,1,179,4,213,277
1687335,2,37,2,108,5,2,0
3936154,0,3,1,575,3,12,0
3929012,1,8,0,99,1,353,73
3941862,0,12,1,175,3,3,0
3905456,0,22,1,110,1,3,0
3010682,0,16,1,250,10,4,0
3955766,0,6,0,100,1,113,0
2285974,1,52,1,200,4,11,259
3956850,2,56,1,89,3,17,0
3916070,1,9,1,400,3,46,175
3963008,1,27,1,500,10,10,33
869880,1,19,0,95,5,64,316
3964655,0,6,1,125,3,104,275
3966721,1,8,0,80,4,75,15
1884204,0,6,1,105,5,227,234
3684360,4,69,1,49,2,189,238
3977494,1,52,1,187,14,1,0
3977693,0,21,0,55,3,10,0
3983140,0,29,1,250,3,61,0
3731320,1,1,1,125,4,3,0
1358245,0,3,1,100,2,27,159
2124690,0,6,1,175,7,1,0
209647,0,3,0,50,4,32,347
286313,1,1,1,133,6,22,5
4007393,1,28,1,155,5,63,235
1292205,2,56,1,140,5,15,260
4015459,2,56,0,80,2,72,364
3992566,0,21,0,103,2,58,69
3315563,1,8,1,600,3,9,353
3604585,0,22,0,70,3,169,188
3891399,0,12,0,75,3,2,0
3604585,0,22,0,55,3,66,264
4027283,1,4,1,50,4,24,25
2618273,2,49,1,390,3,1,89
3371859,0,15,1,82,8,108,238
2276842,0,12,2,52,3,19,88
4034995,0,12,0,115,2,91,258
4036685,2,112,1,299,2,67,322
4036700,0,113,1,175,13,64,116
1949282,0,21,0,45,2,77,167
4049527,0,12,1,165,1,41,19
3949235,1,14,1,105,7,2,0
4048448,0,12,1,200,3,4,0
1228080,1,19,0,100,7,1,0
4059034,0,12,1,312,2,302,246
4064804,1,50,1,195,1,1,0
4067211,0,29,1,155,3,13,0
2631234,1,7,1,165,3,276,146
4076876,1,4,1,120,3,22,365
3684360,4,69,0,38,1,187,241
4083145,0,13,0,90,10,1,0
4083654,1,28,0,85,2,138,196
1528912,2,37,0,55,2,31,282
266210,1,11,2,350,2,13,0
3659439,1,19,0,59,4,12,12
4089511,1,2,1,280,4,97,48
1568517,2,25,0,69,1,153,132
4094151,0,12,1,230,5,72,325
3419446,0,12,1,200,2,72,52
4086839,0,22,1,150,5,52,311
3043126,0,6,0,75,1,28,365
1114587,1,8,0,120,3,2,0
4040811,1,8,1,200,2,8,337
4092307,1,102,1,225,3,3,189
4118217,0,13,1,145,7,4,36
2723812,4,114,0,60,3,86,1
4125000,0,6,1,119,5,7,0
1830890,1,11,1,189,2,68,63
4129805,1,11,1,190,2,185,0
4111640,1,23,0,69,7,48,235
2347382,2,25,0,70,1,148,303
1506795,0,12,1,155,2,8,0
3483450,0,6,1,149,2,67,329
4135221,1,11,0,160,1,148,295
873273,1,30,0,85,2,211,339
953375,1,19,1,135,5,18,0
2478675,0,24,0,45,1,168,359
4147380,1,2,1,225,1,50,265
4147608,1,2,1,100,7,11,0
3117671,0,12,1,145,3,121,45
4148114,1,11,1,210,1,108,305
4153591,0,29,1,195,4,10,95
4105376,1,64,0,95,7,46,0
3106826,1,11,1,140,2,34,159
184110,1,2,0,95,2,25,0
4160421,1,8,1,295,10,11,0
1212041,1,19,1,250,9,2,126
2556784,4,115,1,60,1,25,311
4173419,1,28,1,150,2,4,0
180416,1,23,1,159,2,260,141
4182834,1,2,0,78,1,52,0
3069794,0,6,0,60,14,12,0
2275401,1,52,1,220,6,23,0
3718361,1,8,1,350,6,13,0
4185984,1,18,0,65,2,93,0
4186145,1,14,1,225,7,3,250
4103779,0,24,0,82,3,62,247
4191209,1,28,1,105,14,7,84
4194142,0,21,1,115,4,12,0
4107826,0,10,0,65,5,5,0
4195861,0,15,1,150,4,13,15
4025188,0,12,0,101,2,32,0
3882661,1,68,1,130,3,26,19
4160649,1,28,1,175,3,1,0
4204890,1,2,1,115,3,186,237
838848,0,13,1,128,5,154,301
4153233,1,30,1,192,2,41,0
2291000,0,12,1,163,1,3,0
149929,0,13,0,40,8,32,284
195932,0,12,1,200,10,6,174
1010338,1,23,1,158,5,39,0
22486,0,16,0,115,2,25,89
512878,1,2,0,85,1,190,178
4224513,1,8,1,173,4,16,0
3642035,0,15,1,250,4,6,250
4232762,0,12,1,275,7,2,0
4233030,1,9,0,195,3,61,134
4233879,0,3,1,63,5,5,0
4112902,1,30,0,36,1,33,211
2373697,0,33,1,130,5,2,0
1131081,0,38,1,200,4,13,0
4238591,0,20,0,85,2,36,278
4113132,2,81,0,45,3,89,213
4113132,2,81,0,45,3,125,208
4249297,0,12,0,79,5,5,198
4250697,0,12,1,149,4,1,0
4252788,1,19,1,200,7,3,0
3775799,1,2,0,85,1,1,365
4254417,2,116,0,60,3,12,351
1289936,1,4,0,95,4,150,192
4252490,0,12,0,80,10,15,0
2184470,0,3,1,250,5,2,0
4265697,1,14,1,349,3,3,0
4266017,1,2,1,165,7,8,234
4231668,0,38,1,119,5,42,0
4255199,1,11,1,240,7,7,0
4267089,0,6,0,79,4,1,359
4065620,0,6,1,215,3,1,300
574584,0,0,0,49,1,61,100
4271822,0,16,1,190,3,76,48
4272748,1,14,1,99,2,52,30
149929,0,13,0,68,8,37,280
4276374,1,23,1,225,4,92,67
4279005,1,28,0,81,10,64,311
545600,1,19,1,199,5,23,0
4281123,0,21,0,55,2,2,0
4281957,1,11,1,340,7,38,302
4284154,1,2,1,135,3,205,184
1099716,2,39,1,85,2,108,0
4289709,0,21,1,65,7,4,0
1141935,0,15,0,109,1,73,284
128256,1,52,1,290,2,70,339
4298167,1,26,1,148,5,29,188
4241953,2,37,0,57,2,17,308
4298896,1,28,1,150,6,23,0
4299040,1,2,0,60,2,67,117
4299040,1,2,0,60,2,48,114
4306950,1,4,2,45,2,107,313
4299040,1,2,0,60,2,33,211
4303726,0,3,1,125,3,124,158
4299040,1,2,0,60,2,36,133
9269794,0,6,0,75,2,38,365
337159,1,19,1,121,2,6,156
4310378,0,3,0,89,2,89,318
4311270,0,20,0,110,1,4,0
4105474,0,20,1,99,7,10,81
4311243,0,113,1,170,7,41,0
61873,0,15,0,90,2,24,30
4323625,1,14,0,179,2,251,157
4324286,1,2,0,80,4,41,119
4324286,1,2,0,65,5,29,186
69685,1,23,0,69,1,322,84
4317067,0,21,0,42,1,18,60
4328005,0,12,0,70,1,8,0
4330726,0,16,1,155,5,22,189
4331441,1,28,1,135,1,225,19
4331864,0,34,1,135,8,7,0
4192794,3,55,0,47,1,20,323
359447,1,2,0,69,4,18,280
4079140,0,15,0,100,2,37,2
94669,0,6,0,51,3,36,32
611137,0,3,0,60,3,126,120
4210082,0,24,0,70,1,84,188
3882661,1,68,1,130,3,26,23
1865527,0,6,0,70,1,37,325
4344588,0,3,1,200,2,267,266
4345735,0,29,1,150,3,11,0
4348003,1,30,1,130,5,47,9
4350748,0,117,0,68,7,1,87
4352069,1,19,0,79,1,137,298
4355788,1,8,1,149,10,9,0
1723222,1,28,1,250,4,1,0
4358812,1,8,1,175,7,23,0
4363775,0,20,0,55,11,11,11
2369681,1,23,0,99,2,540,179
1268505,1,14,1,240,7,26,330
4372934,2,118,1,400,2,47,361
4375496,1,77,1,235,3,5,177
252365,1,19,1,130,5,4,0
265525,0,6,1,96,5,224,77
4378763,2,25,0,63,2,26,249
240048,0,79,1,150,10,8,176
326150,0,12,1,200,2,11,0
4255319,0,29,1,90,7,6,0
4383196,1,1,1,269,5,15,0
164534,0,29,0,80,2,24,0
4389865,1,11,1,400,7,7,365
4390058,1,52,1,349,3,17,356
4390639,1,19,1,495,2,66,334
4390881,0,29,1,85,14,13,22
3665164,1,14,0,999,10,30,365
4393626,1,14,0,109,3,26,18
2682735,1,23,1,175,3,50,1
2257960,1,9,1,150,4,14,18
3330412,0,12,0,80,4,80,245
148545,1,8,1,150,7,1,0
4401275,1,7,1,175,1,33,0
4241953,2,37,0,80,3,8,342
350553,1,2,0,75,1,4,0
673406,0,21,1,800,1,34,365
683027,0,22,1,130,1,219,237
3891436,1,23,1,260,6,23,0
4414425,0,3,0,36,1,8,83
3159197,0,24,1,140,2,11,35
1732005,1,23,1,145,2,220,268
945407,0,12,1,120,3,8,0
4420306,0,6,0,60,2,2,0
395609,1,23,0,95,1,7,0
3179895,1,8,0,131,2,220,1
4425467,0,21,1,120,5,6,0
3526444,0,6,1,100,5,15,94
4428278,0,0,1,100,4,20,0
4425694,1,28,1,160,1,187,221
4241953,2,37,0,60,2,17,314
4375988,0,24,0,75,3,46,311
